z38	z33	30520.46899542933
z09	z47	30459.7658256712
z47	z09	30459.7658256712
z27	z73	30444.192785146686
z73	z27	30444.192785146686
z03	z98	30432.397506241432
z98	z03	30432.397506241432
z27	z93	30411.924011126575
z93	z27	30411.924011126575
z45	z67	30353.248624005864
z67	z45	30353.248624005864
z80	z97	30320.31703727233
z97	z80	30320.31703727233
z08	z57	30289.52851277233
z57	z08	30289.52851277233
z03	z94	30247.40036377308
z94	z03	30247.40036377308
z45	z74	30239.631319612647
z74	z45	30239.631319612647
z09	z37	30236.498674718398
z37	z09	30236.498674718398
z05	z52	30229.52905475489
z52	z05	30229.52905475489
z03	z69	30229.440425071476
z69	z03	30229.440425071476
z33	z92	30153.05657223677
z92	z33	30153.05657223677
z19	z64	30133.621361900303
z64	z19	30133.621361900303
z40	z72	30078.46663896149
z72	z40	30078.46663896149
z44	z74	30045.15853325699
z74	z44	30045.15853325699
z27	z71	30024.556249091103
z71	z27	30024.556249091103
z34	z65	29983.708162958643
z65	z34	29983.708162958643
z30	z57	29919.14034871492
z57	z30	29919.14034871492
z12	z67	29910.918858913625
z67	z12	29910.918858913625
z28	z55	29889.0360109026
z55	z28	29889.0360109026
z37	z94	29887.459455729135
z94	z37	29887.459455729135
z39	z48	29863.45644388677
z48	z39	29863.45644388677
z10	z30	29853.300563358844
z30	z10	29853.300563358844
z04	z79	29825.447838205677
z79	z04	29825.447838205677
z45	z73	29806.441343594244
z73	z45	29806.441343594244
z39	z44	29796.296779586402
z44	z39	29796.296779586402
z40	z81	29786.538988950488
z81	z40	29786.538988950488
z64	z94	29786.065418385326
z94	z64	29786.065418385326
z10	z38	29737.88738095382
z38	z10	29737.88738095382
z06	z38	29730.344332406945
z38	z06	29730.344332406945
z24	z63	29716.065322792234
z63	z24	29716.065322792234
z07	z62	29711.566744662287
z62	z07	29711.566744662287
z35	z81	29703.280431288047
z81	z35	29703.280431288047
z01	z05	29686.206021803297
z05	z01	29686.206021803297
z50	z56	29664.61284454143
z56	z50	29664.61284454143
z07	z91	29635.099028817433
z91	z07	29635.099028817433
z21	z39	29598.61430995272
z39	z21	29598.61430995272
z14	z28	29555.193566149406
z28	z14	29555.193566149406
z88	z95	29522.742859044545
z95	z88	29522.742859044545
z40	z87	29516.06984589995
z87	z40	29516.06984589995
z67	z83	29512.486992188038
z83	z67	29512.486992188038
z19	z66	29505.162379303725
z66	z19	29505.162379303725
z06	z10	29496.689986424244
z10	z06	29496.689986424244
z18	z23	29493.19708242142
z23	z18	29493.19708242142
z17	z24	29493.049130383817
z24	z17	29493.049130383817
z09	z97	29472.860640807674
z97	z09	29472.860640807674
z08	z84	29472.224864677664
z84	z08	29472.224864677664
z69	z80	29466.038936375204
z80	z69	29466.038936375204
z19	z97	29436.59792528575
z97	z19	29436.59792528575
z27	z55	29392.4680518544
z55	z27	29392.4680518544
z31	z86	29381.775099202463
z86	z31	29381.775099202463
z15	z70	29379.68121935039
z70	z15	29379.68121935039
z06	z18	29359.398904690468
z18	z06	29359.398904690468
z20	z61	29345.060338003328
z61	z20	29345.060338003328
z25	z98	29344.89263235025
z98	z25	29344.89263235025
z68	z72	29307.857823071154
z72	z68	29307.857823071154
z64	z97	29299.310992611834
z97	z64	29299.310992611834
z66	z97	29289.944240757144
z97	z66	29289.944240757144
z31	z73	29286.154504789363
z73	z31	29286.154504789363
z15	z37	29284.76785552798
z37	z15	29284.76785552798
z15	z31	29276.72994306916
z31	z15	29276.72994306916
z30	z84	29275.718910599066
z84	z30	29275.718910599066
z39	z71	29265.35087307909
z71	z39	29265.35087307909
z48	z50	29263.10073777634
z50	z48	29263.10073777634
z28	z34	29262.718535144337
z34	z28	29262.718535144337
z31	z71	29258.044917918804
z71	z31	29258.044917918804
z09	z94	29257.69542768275
z94	z09	29257.69542768275
z51	z81	29226.788313484107
z81	z51	29226.788313484107
z14	z82	29217.784267871953
z82	z14	29217.784267871953
z47	z83	29214.296307600416
z83	z47	29214.296307600416
z57	z72	29178.685009033616
z72	z57	29178.685009033616
z09	z86	29130.283495621912
z86	z09	29130.283495621912
z05	z33	29126.781496716536
z33	z05	29126.781496716536
z14	z33	29121.77638126174
z33	z14	29121.77638126174
z27	z49	29117.24422884162
z49	z27	29117.24422884162
z71	z83	29116.868831224037
z83	z71	29116.868831224037
z78	z83	29103.952374421413
z83	z78	29103.952374421413
z12	z71	29093.082500692522
z71	z12	29093.082500692522
z04	z64	29075.75168377071
z64	z04	29075.75168377071
z16	z18	29066.96264942752
z18	z16	29066.96264942752
z41	z82	29058.666378583384
z82	z41	29058.666378583384
z00	z12	29050.512656920015
z12	z00	29050.512656920015
z04	z19	29039.763046411335
z19	z04	29039.763046411335
z39	z50	29030.59329820244
z50	z39	29030.59329820244
z00	z99	29022.06427871192
z99	z00	29022.06427871192
z14	z38	28992.45491921056
z38	z14	28992.45491921056
z12	z46	28971.158994490143
z46	z12	28971.158994490143
z33	z82	28963.36093293952
z82	z33	28963.36093293952
z28	z92	28945.192970846827
z92	z28	28945.192970846827
z44	z86	28929.464207726676
z86	z44	28929.464207726676
z81	z87	28920.029062671863
z87	z81	28920.029062671863
z68	z88	28916.633273474403
z88	z68	28916.633273474403
z25	z61	28912.272004541177
z61	z25	28912.272004541177
z85	z91	28899.539008535707
z91	z85	28899.539008535707
z30	z76	28897.79971860926
z76	z30	28897.79971860926
z71	z86	28895.321426859497
z86	z71	28895.321426859497
z16	z60	28871.70506129282
z60	z16	28871.70506129282
z00	z93	28862.81467566753
z93	z00	28862.81467566753
z57	z87	28842.065685009766
z87	z57	28842.065685009766
z29	z36	28827.359609847954
z36	z29	28827.359609847954
z00	z74	28798.22112574682
z74	z00	28798.22112574682
z67	z73	28783.688707084853
z73	z67	28783.688707084853
z26	z39	28773.731731321295
z39	z26	28773.731731321295
z05	z89	28773.696956720938
z89	z05	28773.696956720938
z46	z73	28768.380595773277
z73	z46	28768.380595773277
z25	z72	28764.723895327857
z72	z25	28764.723895327857
z35	z93	28762.856987253763
z93	z35	28762.856987253763
z67	z74	28755.421179961988
z74	z67	28755.421179961988
z33	z41	28736.261394617002
z41	z33	28736.261394617002
z63	z72	28735.72276317589
z72	z63	28735.72276317589
z64	z80	28735.28446684386
z80	z64	28735.28446684386
z21	z29	28726.56030926164
z29	z21	28726.56030926164
z55	z71	28717.879761582753
z71	z55	28717.879761582753
z79	z96	28708.4207845923
z96	z79	28708.4207845923
z56	z57	28703.298011028834
z57	z56	28703.298011028834
z34	z79	28691.450068932918
z79	z34	28691.450068932918
z06	z79	28686.142789545258
z79	z06	28686.142789545258
z44	z48	28683.22707541174
z48	z44	28683.22707541174
z09	z45	28673.93022483912
z45	z09	28673.93022483912
z34	z89	28672.329015999425
z89	z34	28672.329015999425
z13	z26	28669.7555360105
z26	z13	28669.7555360105
z16	z48	28650.78102688561
z48	z16	28650.78102688561
z12	z27	28643.469506962865
z27	z12	28643.469506962865
z29	z93	28630.106336078457
z93	z29	28630.106336078457
z38	z84	28628.64346453354
z84	z38	28628.64346453354
z14	z55	28610.025490706936
z55	z14	28610.025490706936
z44	z71	28608.658368703393
z71	z44	28608.658368703393
z03	z88	28600.417009526438
z88	z03	28600.417009526438
z00	z55	28599.832330701225
z55	z00	28599.832330701225
z14	z54	28595.265730420047
z54	z14	28595.265730420047
z24	z85	28582.088134192163
z85	z24	28582.088134192163
z58	z75	28581.256314850954
z75	z58	28581.256314850954
z74	z86	28576.5812888776
z86	z74	28576.5812888776
z21	z37	28565.244981863983
z37	z21	28565.244981863983
z13	z55	28561.603392710887
z55	z13	28561.603392710887
z22	z91	28552.342064216067
z91	z22	28552.342064216067
z86	z93	28544.83646966908
z93	z86	28544.83646966908
z13	z27	28542.294840763025
z27	z13	28542.294840763025
z15	z94	28536.791991847746
z94	z15	28536.791991847746
z12	z15	28534.91954353563
z15	z12	28534.91954353563
z47	z59	28531.56891823048
z59	z47	28531.56891823048
z68	z95	28524.3915781765
z95	z68	28524.3915781765
z04	z61	28522.47186969258
z61	z04	28522.47186969258
z47	z48	28520.828910837223
z48	z47	28520.828910837223
z01	z57	28504.766547621857
z57	z01	28504.766547621857
z79	z89	28494.5342951385
z89	z79	28494.5342951385
z28	z53	28484.12948247719
z53	z28	28484.12948247719
z28	z79	28482.360373547926
z79	z28	28482.360373547926
z68	z98	28482.09071302017
z98	z68	28482.09071302017
z66	z67	28475.472013227773
z67	z66	28475.472013227773
z08	z40	28474.887268742506
z40	z08	28474.887268742506
z40	z96	28470.947795320626
z96	z40	28470.947795320626
z05	z54	28467.189644633912
z54	z05	28467.189644633912
z00	z67	28443.895113615818
z67	z00	28443.895113615818
z70	z74	28439.016120005166
z74	z70	28439.016120005166
z36	z48	28422.95948860525
z48	z36	28422.95948860525
z32	z42	28413.20634821799
z42	z32	28413.20634821799
z11	z62	28406.47561556807
z62	z11	28406.47561556807
z47	z73	28400.429886284743
z73	z47	28400.429886284743
z37	z45	28398.062858894016
z45	z37	28398.062858894016
z60	z68	28394.690694629706
z68	z60	28394.690694629706
z01	z23	28394.176732555734
z23	z01	28394.176732555734
z63	z79	28390.860398995028
z79	z63	28390.860398995028
z08	z87	28382.70637712366
z87	z08	28382.70637712366
z36	z74	28373.13378888562
z74	z36	28373.13378888562
z24	z68	28358.565202604226
z68	z24	28358.565202604226
z57	z96	28332.839141195323
z96	z57	28332.839141195323
z23	z81	28328.761446512595
z81	z23	28328.761446512595
z64	z98	28327.677478676425
z98	z64	28327.677478676425
z21	z36	28325.47678744564
z36	z21	28325.47678744564
z61	z95	28324.959239208187
z95	z61	28324.959239208187
z75	z99	28321.328556345536
z99	z75	28321.328556345536
z03	z61	28316.2036930191
z61	z03	28316.2036930191
z61	z72	28315.473147853805
z72	z61	28315.473147853805
z42	z88	28310.3798606275
z88	z42	28310.3798606275
z12	z45	28310.275229094383
z45	z12	28310.275229094383
z41	z53	28308.843170165386
z53	z41	28308.843170165386
z04	z80	28288.835427322694
z80	z04	28288.835427322694
z01	z62	28280.198405938132
z62	z01	28280.198405938132
z22	z82	28254.13904183814
z82	z22	28254.13904183814
z02	z66	28246.634611541
z66	z02	28246.634611541
z38	z96	28243.44702840387
z96	z38	28243.44702840387
z05	z82	28242.908650606732
z82	z05	28242.908650606732
z40	z57	28237.440540043986
z57	z40	28237.440540043986
z21	z31	28235.62238954687
z31	z21	28235.62238954687
z07	z23	28235.12259680032
z23	z07	28235.12259680032
z11	z25	28229.071082833158
z25	z11	28229.071082833158
z72	z81	28227.17379685937
z81	z72	28227.17379685937
z44	z94	28225.840962954604
z94	z44	28225.840962954604
z31	z93	28225.08009555227
z93	z31	28225.08009555227
z21	z86	28219.075944455777
z86	z21	28219.075944455777
z06	z49	28212.942914470987
z49	z06	28212.942914470987
z31	z76	28210.606226927503
z76	z31	28210.606226927503
z76	z84	28209.533161491712
z84	z76	28209.533161491712
z05	z14	28206.95999151417
z14	z05	28206.95999151417
z37	z47	28195.875743563458
z47	z37	28195.875743563458
z54	z90	28194.81218036262
z90	z54	28194.81218036262
z84	z85	28194.598405533776
z85	z84	28194.598405533776
z15	z86	28171.53493130466
z86	z15	28171.53493130466
z23	z40	28162.861462859633
z40	z23	28162.861462859633
z16	z51	28153.396749067997
z51	z16	28153.396749067997
z05	z62	28146.37957343636
z62	z05	28146.37957343636
z00	z13	28142.79419797673
z13	z00	28142.79419797673
z06	z51	28122.962467798203
z51	z06	28122.962467798203
z47	z67	28115.073568664746
z67	z47	28115.073568664746
z36	z50	28114.94011743128
z50	z36	28114.94011743128
z57	z76	28113.14013361555
z76	z57	28113.14013361555
z45	z75	28110.813630111894
z75	z45	28110.813630111894
z50	z60	28105.046117712034
z60	z50	28105.046117712034
z08	z56	28094.01260043642
z56	z08	28094.01260043642
z06	z84	28093.637182504543
z84	z06	28093.637182504543
z08	z30	28088.792623077043
z30	z08	28088.792623077043
z88	z98	28086.393559744018
z98	z88	28086.393559744018
z23	z52	28084.801171758074
z52	z23	28084.801171758074
z27	z77	28083.122754106764
z77	z27	28083.122754106764
z08	z32	28081.91726436899
z32	z08	28081.91726436899
z40	z63	28073.019231587205
z63	z40	28073.019231587205
z82	z84	28068.163301021475
z84	z82	28068.163301021475
z55	z92	28063.11051154006
z92	z55	28063.11051154006
z16	z77	28063.07512621196
z77	z16	28063.07512621196
z11	z89	28056.823797561006
z89	z11	28056.823797561006
z19	z80	28054.41789019011
z80	z19	28054.41789019011
z73	z86	28052.605937583405
z86	z73	28052.605937583405
z05	z63	28047.39673989925
z63	z05	28047.39673989925
z65	z70	28045.099635818537
z70	z65	28045.099635818537
z08	z27	28043.11726097471
z27	z08	28043.11726097471
z50	z83	28042.45801601834
z83	z50	28042.45801601834
z01	z33	28031.87559385977
z33	z01	28031.87559385977
z14	z69	28014.7346020752
z69	z14	28014.7346020752
z28	z41	28014.55048670498
z41	z28	28014.55048670498
z47	z60	28013.350233268928
z60	z47	28013.350233268928
z60	z64	28012.061773688947
z64	z60	28012.061773688947
z58	z82	28009.187082967233
z82	z58	28009.187082967233
z01	z63	28004.95148326497
z63	z01	28004.95148326497
z20	z93	28001.30119680764
z93	z20	28001.30119680764
z24	z25	27995.70611072029
z25	z24	27995.70611072029
z02	z75	27986.57693488194
z75	z02	27986.57693488194
z29	z31	27979.378715796953
z31	z29	27979.378715796953
z22	z33	27976.350987035963
z33	z22	27976.350987035963
z08	z81	27967.30628440338
z81	z08	27967.30628440338
z12	z47	27962.310920948777
z47	z12	27962.310920948777
z20	z98	27961.207585943892
z98	z20	27961.207585943892
z20	z29	27957.594968860503
z29	z20	27957.594968860503
z01	z52	27956.30406722562
z52	z01	27956.30406722562
z61	z98	27953.71038857436
z98	z61	27953.71038857436
z63	z85	27953.604695199825
z85	z63	27953.604695199825
z84	z91	27953.538462491277
z91	z84	27953.538462491277
z72	z85	27947.52520346181
z85	z72	27947.52520346181
z03	z82	27947.01345735555
z82	z03	27947.01345735555
z51	z77	27945.475258036957
z77	z51	27945.475258036957
z07	z52	27940.547213188733
z52	z07	27940.547213188733
z25	z60	27939.434719129447
z60	z25	27939.434719129447
z61	z88	27934.0102854558
z88	z61	27934.0102854558
z09	z71	27927.289668071353
z71	z09	27927.289668071353
z85	z92	27927.282069624758
z92	z85	27927.282069624758
z21	z74	27925.28472385538
z74	z21	27925.28472385538
z75	z88	27924.23090776252
z88	z75	27924.23090776252
z23	z91	27919.236200378473
z91	z23	27919.236200378473
z23	z96	27918.427001947977
z96	z23	27918.427001947977
z62	z63	27916.656343082457
z63	z62	27916.656343082457
z11	z23	27909.398643117354
z23	z11	27909.398643117354
z10	z82	27908.30275148779
z82	z10	27908.30275148779
z06	z87	27902.15358495518
z87	z06	27902.15358495518
z52	z87	27900.36597564395
z87	z52	27900.36597564395
z39	z47	27891.91814550935
z47	z39	27891.91814550935
z21	z60	27889.821244546452
z60	z21	27889.821244546452
z03	z16	27889.139175875705
z16	z03	27889.139175875705
z38	z92	27889.135437041863
z92	z38	27889.135437041863
z18	z51	27871.37629570353
z51	z18	27871.37629570353
z62	z77	27865.873178850838
z77	z62	27865.873178850838
z32	z87	27863.801129984575
z87	z32	27863.801129984575
z73	z83	27860.69671440253
z83	z73	27860.69671440253
z22	z88	27855.841017903454
z88	z22	27855.841017903454
z25	z95	27848.40060012623
z95	z25	27848.40060012623
z34	z38	27844.421779928874
z38	z34	27844.421779928874
z13	z28	27841.38442690351
z28	z13	27841.38442690351
z35	z40	27839.67966725513
z40	z35	27839.67966725513
z23	z63	27836.173881542403
z63	z23	27836.173881542403
z62	z79	27833.44042568629
z79	z62	27833.44042568629
z57	z63	27827.00357230973
z63	z57	27827.00357230973
z43	z91	27826.20079578059
z91	z43	27826.20079578059
z69	z94	27825.47207656814
z94	z69	27825.47207656814
z25	z58	27821.773446506988
z58	z25	27821.773446506988
z09	z82	27818.958794230213
z82	z09	27818.958794230213
z52	z72	27817.67900669591
z72	z52	27817.67900669591
z64	z68	27814.70681266054
z68	z64	27814.70681266054
z36	z39	27808.58415238121
z39	z36	27808.58415238121
z21	z94	27805.06626600256
z94	z21	27805.06626600256
z42	z72	27802.20313983528
z72	z42	27802.20313983528
z08	z76	27800.559442775422
z76	z08	27800.559442775422
z12	z29	27798.914823607247
z29	z12	27798.914823607247
z01	z30	27797.19097885969
z30	z01	27797.19097885969
z67	z99	27788.010401495587
z99	z67	27788.010401495587
z37	z97	27784.70458186752
z97	z37	27784.70458186752
z10	z69	27781.047246403916
z69	z10	27781.047246403916
z02	z50	27779.449031415377
z50	z02	27779.449031415377
z24	z40	27778.100147347657
z40	z24	27778.100147347657
z11	z79	27778.011247604536
z79	z11	27778.011247604536
z61	z66	27777.979605191875
z66	z61	27777.979605191875
z00	z70	27777.927341081344
z70	z00	27777.927341081344
z30	z34	27776.45974641269
z34	z30	27776.45974641269
z38	z79	27774.203730340294
z79	z38	27774.203730340294
z19	z47	27767.943737198566
z47	z19	27767.943737198566
z90	z97	27765.024522971904
z97	z90	27765.024522971904
z35	z63	27762.795995859204
z63	z35	27762.795995859204
z37	z98	27762.706346572784
z98	z37	27762.706346572784
z31	z39	27762.20352363705
z39	z31	27762.20352363705
z29	z73	27756.911816063577
z73	z29	27756.911816063577
z34	z62	27755.50269304052
z62	z34	27755.50269304052
z34	z92	27755.27746157889
z92	z34	27755.27746157889
z23	z72	27752.72381833957
z72	z23	27752.72381833957
z09	z15	27752.462434398956
z15	z09	27752.462434398956
z09	z74	27751.75146922046
z74	z09	27751.75146922046
z62	z85	27749.03952107309
z85	z62	27749.03952107309
z11	z96	27744.459452656352
z96	z11	27744.459452656352
z42	z75	27740.43924497697
z75	z42	27740.43924497697
z02	z68	27740.1246444464
z68	z02	27740.1246444464
z34	z90	27739.870746791956
z90	z34	27739.870746791956
z46	z93	27734.04258679686
z93	z46	27734.04258679686
z25	z64	27733.71784232526
z64	z25	27733.71784232526
z34	z76	27732.131755003524
z76	z34	27732.131755003524
z58	z63	27731.9467716788
z63	z58	27731.9467716788
z72	z96	27731.828407125064
z96	z72	27731.828407125064
z15	z29	27725.64703329027
z29	z15	27725.64703329027
z73	z78	27724.245484272065
z78	z73	27724.245484272065
z10	z57	27724.051237878324
z57	z10	27724.051237878324
z48	z60	27721.43507242917
z60	z48	27721.43507242917
z62	z65	27721.133968883954
z65	z62	27721.133968883954
z06	z11	27716.423631814283
z11	z06	27716.423631814283
z11	z87	27716.300036931036
z87	z11	27716.300036931036
z01	z40	27714.346279722526
z40	z01	27714.346279722526
z55	z70	27710.762232302786
z70	z55	27710.762232302786
z11	z18	27700.704957420356
z18	z11	27700.704957420356
z03	z62	27699.408800768557
z62	z03	27699.408800768557
z45	z83	27696.75043231233
z83	z45	27696.75043231233
z09	z64	27695.13200975125
z64	z09	27695.13200975125
z11	z56	27692.894167981318
z56	z11	27692.894167981318
z37	z75	27688.527752951763
z75	z37	27688.527752951763
z05	z56	27684.384784989765
z56	z05	27684.384784989765
z49	z81	27684.10190903851
z81	z49	27684.10190903851
z00	z27	27677.078406250424
z27	z00	27677.078406250424
z56	z82	27674.778309547997
z82	z56	27674.778309547997
z13	z41	27672.186970188453
z41	z13	27672.186970188453
z18	z22	27667.318576396872
z22	z18	27667.318576396872
z45	z93	27666.12577435596
z93	z45	27666.12577435596
z08	z10	27664.61060064671
z10	z08	27664.61060064671
z35	z72	27658.55070929995
z72	z35	27658.55070929995
z69	z92	27656.966723864098
z92	z69	27656.966723864098
z01	z82	27644.637268298007
z82	z01	27644.637268298007
z05	z41	27640.341912456668
z41	z05	27640.341912456668
z17	z68	27636.56808107451
z68	z17	27636.56808107451
z57	z84	27633.21147792762
z84	z57	27633.21147792762
z20	z90	27632.880759207663
z90	z20	27632.880759207663
z65	z92	27631.89340034292
z92	z65	27631.89340034292
z62	z89	27628.7680837755
z89	z62	27628.7680837755
z20	z26	27623.463346247212
z26	z20	27623.463346247212
z25	z94	27623.275681173254
z94	z25	27623.275681173254
z20	z64	27623.168866948978
z64	z20	27623.168866948978
z32	z75	27622.701596493218
z75	z32	27622.701596493218
z02	z60	27617.129030982414
z60	z02	27617.129030982414
z00	z92	27611.445284470414
z92	z00	27611.445284470414
z63	z91	27610.705617064996
z91	z63	27610.705617064996
z05	z85	27606.53475983145
z85	z05	27606.53475983145
z23	z56	27600.408055115902
z56	z23	27600.408055115902
z13	z14	27594.824438989457
z14	z13	27594.824438989457
z57	z59	27589.22640881902
z59	z57	27589.22640881902
z33	z69	27586.829515872356
z69	z33	27586.829515872356
z76	z91	27584.613634355253
z91	z76	27584.613634355253
z01	z85	27578.589616845427
z85	z01	27578.589616845427
z02	z64	27578.549764388074
z64	z02	27578.549764388074
z10	z28	27574.503199811195
z28	z10	27574.503199811195
z16	z62	27571.44545639684
z62	z16	27571.44545639684
z29	z94	27565.28447039119
z94	z29	27565.28447039119
z09	z69	27560.66877956227
z69	z09	27560.66877956227
z22	z40	27559.917340043827
z40	z22	27559.917340043827
z67	z86	27558.437711010472
z86	z67	27558.437711010472
z29	z55	27557.959822886274
z55	z29	27557.959822886274
z03	z25	27548.529611457565
z25	z03	27548.529611457565
z00	z09	27548.19741593129
z09	z00	27548.19741593129
z27	z39	27546.815948908225
z39	z27	27546.815948908225
z10	z79	27544.3383302684
z79	z10	27544.3383302684
z23	z57	27542.829480622717
z57	z23	27542.829480622717
z34	z43	27542.372115366685
z43	z34	27542.372115366685
z14	z70	27540.96004873606
z70	z14	27540.96004873606
z28	z38	27539.847591021226
z38	z28	27539.847591021226
z07	z77	27530.861595514216
z77	z07	27530.861595514216
z66	z74	27530.605433388886
z74	z66	27530.605433388886
z15	z83	27530.069540631288
z83	z15	27530.069540631288
z15	z80	27529.404464092364
z80	z15	27529.404464092364
z54	z82	27527.604994890236
z82	z54	27527.604994890236
z03	z64	27522.549364738712
z64	z03	27522.549364738712
z14	z53	27517.935587318763
z53	z14	27517.935587318763
z52	z63	27516.42816108597
z63	z52	27516.42816108597
z20	z78	27513.37506561982
z78	z20	27513.37506561982
z04	z25	27511.502000975634
z25	z04	27511.502000975634
z34	z55	27510.384537866707
z55	z34	27510.384537866707
z46	z67	27509.498067519493
z67	z46	27509.498067519493
z25	z88	27508.677119520173
z88	z25	27508.677119520173
z06	z92	27508.59841498286
z92	z06	27508.59841498286
z02	z94	27508.51791069802
z94	z02	27508.51791069802
z56	z68	27501.642354427622
z68	z56	27501.642354427622
z83	z93	27499.29551113579
z93	z83	27499.29551113579
z10	z96	27499.221971547962
z96	z10	27499.221971547962
z16	z88	27498.13785633701
z88	z16	27498.13785633701
z02	z03	27497.70928048282
z03	z02	27497.70928048282
z63	z87	27495.949644430224
z87	z63	27495.949644430224
z29	z70	27495.420032272345
z70	z29	27495.420032272345
z23	z32	27494.89803625671
z32	z23	27494.89803625671
z28	z65	27493.014726185764
z65	z28	27493.014726185764
z05	z22	27488.503132369144
z22	z05	27488.503132369144
z23	z87	27487.809313648442
z87	z23	27487.809313648442
z48	z58	27483.726495140614
z58	z48	27483.726495140614
z01	z89	27477.93076438528
z89	z01	27477.93076438528
z15	z47	27476.087534369723
z47	z15	27476.087534369723
z61	z78	27474.46023712471
z78	z61	27474.46023712471
z28	z71	27474.09101942823
z71	z28	27474.09101942823
z20	z97	27465.8541225079
z97	z20	27465.8541225079
z85	z89	27460.949950493923
z89	z85	27460.949950493923
z06	z96	27459.36621382497
z96	z06	27459.36621382497
z90	z95	27458.736861943504
z95	z90	27458.736861943504
z08	z63	27457.912316539656
z63	z08	27457.912316539656
z43	z62	27453.0126674559
z62	z43	27453.0126674559
z41	z85	27452.820166446367
z85	z41	27452.820166446367
z42	z58	27452.387022387073
z58	z42	27452.387022387073
z18	z19	27447.778123483764
z19	z18	27447.778123483764
z84	z92	27446.304899941788
z92	z84	27446.304899941788
z40	z84	27446.259613034978
z84	z40	27446.259613034978
z04	z72	27444.164613365214
z72	z04	27444.164613365214
z13	z31	27444.040569076275
z31	z13	27444.040569076275
z13	z70	27443.9012756853
z70	z13	27443.9012756853
z07	z43	27438.893891902306
z43	z07	27438.893891902306
z32	z90	27438.634215624075
z90	z32	27438.634215624075
z14	z92	27437.615693106374
z92	z14	27437.615693106374
z65	z74	27433.641744572582
z74	z65	27433.641744572582
z45	z46	27433.160038481714
z46	z45	27433.160038481714
z35	z42	27433.15022873633
z42	z35	27433.15022873633
z44	z51	27429.326864352897
z51	z44	27429.326864352897
z66	z99	27417.692488949513
z99	z66	27417.692488949513
z71	z84	27404.71707495606
z84	z71	27404.71707495606
z22	z53	27402.790358483435
z53	z22	27402.790358483435
z53	z76	27402.634400639992
z76	z53	27402.634400639992
z72	z91	27402.131715337488
z91	z72	27402.131715337488
z02	z56	27401.732678997174
z56	z02	27401.732678997174
z50	z68	27398.613581138234
z68	z50	27398.613581138234
z28	z33	27398.58604127056
z33	z28	27398.58604127056
z29	z98	27396.71838183539
z98	z29	27396.71838183539
z27	z81	27395.595115091328
z81	z27	27395.595115091328
z14	z85	27395.160949424535
z85	z14	27395.160949424535
z77	z91	27395.044104623405
z91	z77	27395.044104623405
z38	z71	27394.385218639283
z71	z38	27394.385218639283
z85	z96	27393.848354931364
z96	z85	27393.848354931364
z53	z85	27393.114659200695
z85	z53	27393.114659200695
z29	z46	27391.175526188912
z46	z29	27391.175526188912
z23	z85	27390.24085765512
z85	z23	27390.24085765512
z67	z97	27385.63068461143
z97	z67	27385.63068461143
z28	z43	27385.108464281646
z43	z28	27385.108464281646
