z12	z74	37895.80966892619
z74	z12	37895.80966892619
z17	z80	37370.03164269877
z80	z17	37370.03164269877
z41	z52	36898.312083271514
z52	z41	36898.312083271514
z19	z65	36005.605033337764
z65	z19	36005.605033337764
z44	z52	35908.88545362983
z52	z44	35908.88545362983
z19	z68	35625.9485820766
z68	z19	35625.9485820766
z55	z68	35303.361875525065
z68	z55	35303.361875525065
z07	z40	35285.080839238915
z40	z07	35285.080839238915
z52	z77	35256.792878180095
z77	z52	35256.792878180095
z41	z44	34231.167298464345
z44	z41	34231.167298464345
z06	z10	33958.76090924618
z10	z06	33958.76090924618
z25	z97	33842.67590027885
z97	z25	33842.67590027885
z10	z86	33518.73671948711
z86	z10	33518.73671948711
z23	z44	33468.874928012505
z44	z23	33468.874928012505
z39	z64	33265.57787655876
z64	z39	33265.57787655876
z67	z75	33230.45891445807
z75	z67	33230.45891445807
z41	z46	33176.61688145861
z46	z41	33176.61688145861
z41	z77	33164.66330600355
z77	z41	33164.66330600355
z00	z42	33114.82184098245
z42	z00	33114.82184098245
z06	z77	33065.923792409856
z77	z06	33065.923792409856
z19	z77	32884.76563963471
z77	z19	32884.76563963471
z02	z08	32792.863159422224
z08	z02	32792.863159422224
z43	z48	32786.14462855224
z48	z43	32786.14462855224
z33	z91	32716.063535649966
z91	z33	32716.063535649966
z77	z86	32615.439289039354
z86	z77	32615.439289039354
z10	z77	32563.279342357975
z77	z10	32563.279342357975
z27	z70	32469.88056895985
z70	z27	32469.88056895985
z19	z55	32465.583704710214
z55	z19	32465.583704710214
z33	z54	32366.33567131774
z54	z33	32366.33567131774
z23	z41	32219.363907563482
z41	z23	32219.363907563482
z07	z73	32160.772531002942
z73	z07	32160.772531002942
z64	z70	32049.418151817485
z70	z64	32049.418151817485
z19	z26	32048.3353143704
z26	z19	32048.3353143704
z34	z46	32033.696890536594
z46	z34	32033.696890536594
z23	z98	31977.628314291163
z98	z23	31977.628314291163
z44	z46	31916.287330932944
z46	z44	31916.287330932944
z46	z74	31837.9821498439
z74	z46	31837.9821498439
z23	z46	31836.887027415025
z46	z23	31836.887027415025
z56	z69	31832.921558870647
z69	z56	31832.921558870647
z44	z98	31820.851914813327
z98	z44	31820.851914813327
z35	z57	31715.78805486698
z57	z35	31715.78805486698
z24	z99	31714.22838914132
z99	z24	31714.22838914132
z69	z92	31681.511296697438
z92	z69	31681.511296697438
z37	z95	31634.376398747667
z95	z37	31634.376398747667
z42	z87	31621.96396319849
z87	z42	31621.96396319849
z10	z40	31621.154510032215
z40	z10	31621.154510032215
z18	z59	31617.659279907944
z59	z18	31617.659279907944
z06	z86	31607.269502502124
z86	z06	31607.269502502124
z01	z40	31554.87184517105
z40	z01	31554.87184517105
z55	z74	31503.80886002511
z74	z55	31503.80886002511
z32	z64	31447.986130052486
z64	z32	31447.986130052486
z22	z98	31417.481024515997
z98	z22	31417.481024515997
z38	z56	31396.700460039454
z56	z38	31396.700460039454
z30	z94	31386.893444609395
z94	z30	31386.893444609395
z37	z51	31386.47832775607
z51	z37	31386.47832775607
z38	z51	31368.736363513282
z51	z38	31368.736363513282
z38	z67	31327.001084923573
z67	z38	31327.001084923573
z19	z52	31279.15688171515
z52	z19	31279.15688171515
z22	z95	31272.313123302283
z95	z22	31272.313123302283
z41	z85	31268.761986541816
z85	z41	31268.761986541816
z01	z65	31262.545239621697
z65	z01	31262.545239621697
z39	z70	31261.4315266714
z70	z39	31261.4315266714
z16	z40	31250.098113254313
z40	z16	31250.098113254313
z08	z22	31229.28948907825
z22	z08	31229.28948907825
z39	z99	31206.15873063848
z99	z39	31206.15873063848
z29	z32	31195.841374953518
z32	z29	31195.841374953518
z36	z37	31127.659679234723
z37	z36	31127.659679234723
z07	z86	31115.557176557824
z86	z07	31115.557176557824
z41	z98	31102.914192352117
z98	z41	31102.914192352117
z52	z55	31093.718677339733
z55	z52	31093.718677339733
z39	z95	31090.231361512077
z95	z39	31090.231361512077
z83	z87	31036.129384150147
z87	z83	31036.129384150147
z33	z47	31030.98365199272
z47	z33	31030.98365199272
z05	z81	31024.756432531325
z81	z05	31024.756432531325
z24	z89	30960.79621210141
z89	z24	30960.79621210141
z57	z98	30960.73577598527
z98	z57	30960.73577598527
z27	z32	30927.040982357063
z32	z27	30927.040982357063
z40	z96	30917.604964370938
z96	z40	30917.604964370938
z25	z93	30916.26791306723
z93	z25	30916.26791306723
z07	z11	30811.38990272066
z11	z07	30811.38990272066
z34	z73	30792.91297085475
z73	z34	30792.91297085475
z04	z05	30784.002122125006
z05	z04	30784.002122125006
z46	z86	30778.30181078996
z86	z46	30778.30181078996
z16	z26	30777.722915203412
z26	z16	30777.722915203412
z39	z43	30776.041793026765
z43	z39	30776.041793026765
z31	z83	30772.569187551602
z83	z31	30772.569187551602
z06	z28	30770.77084481249
z28	z06	30770.77084481249
z13	z69	30768.09765247723
z69	z13	30768.09765247723
z40	z65	30761.563394440618
z65	z40	30761.563394440618
z26	z68	30745.582667329512
z68	z26	30745.582667329512
z26	z65	30741.330677079517
z65	z26	30741.330677079517
z07	z35	30733.868453911156
z35	z07	30733.868453911156
z04	z17	30716.42917940293
z17	z04	30716.42917940293
z12	z34	30706.8079163487
z34	z12	30706.8079163487
z40	z86	30704.72986677203
z86	z40	30704.72986677203
z57	z78	30695.52756604934
z78	z57	30695.52756604934
z22	z36	30637.274944430173
z36	z22	30637.274944430173
z01	z07	30634.90558848211
z07	z01	30634.90558848211
z15	z56	30619.40524583109
z56	z15	30619.40524583109
z60	z93	30619.314214555885
z93	z60	30619.314214555885
z69	z74	30599.093508652473
z74	z69	30599.093508652473
z06	z21	30568.23626202073
z21	z06	30568.23626202073
z33	z67	30564.165052315948
z67	z33	30564.165052315948
z52	z85	30545.12101218825
z85	z52	30545.12101218825
z07	z34	30538.13935411041
z34	z07	30538.13935411041
z81	z83	30536.646792708972
z83	z81	30536.646792708972
z08	z98	30535.423053061397
z98	z08	30535.423053061397
z00	z07	30527.848235904024
z07	z00	30527.848235904024
z37	z38	30522.172817294813
z38	z37	30522.172817294813
z08	z36	30512.489748170206
z36	z08	30512.489748170206
z36	z41	30508.674215575367
z41	z36	30508.674215575367
z04	z51	30501.7425885024
z51	z04	30501.7425885024
z04	z99	30500.06043786863
z99	z04	30500.06043786863
z01	z16	30494.711237163032
z16	z01	30494.711237163032
z46	z77	30484.922733083084
z77	z46	30484.922733083084
z27	z64	30480.78043138625
z64	z27	30480.78043138625
z40	z91	30480.202057412174
z91	z40	30480.202057412174
z32	z53	30469.87601016797
z53	z32	30469.87601016797
z67	z92	30468.0483180564
z92	z67	30468.0483180564
z13	z92	30446.582733808915
z92	z13	30446.582733808915
z04	z31	30445.78451535487
z31	z04	30445.78451535487
z04	z25	30438.75200156241
z25	z04	30438.75200156241
z10	z21	30433.465440135245
z21	z10	30433.465440135245
z23	z85	30415.634925131042
z85	z23	30415.634925131042
z17	z25	30413.8977596047
z25	z17	30413.8977596047
z04	z95	30402.9790250583
z95	z04	30402.9790250583
z30	z44	30395.596632987024
z44	z30	30395.596632987024
z18	z91	30387.04938414752
z91	z18	30387.04938414752
z18	z62	30383.40626561531
z62	z18	30383.40626561531
z27	z60	30372.559162536778
z60	z27	30372.559162536778
z67	z88	30345.574878879357
z88	z67	30345.574878879357
z54	z87	30329.73510152014
z87	z54	30329.73510152014
z24	z51	30298.461184265787
z51	z24	30298.461184265787
z51	z95	30297.78562996109
z95	z51	30297.78562996109
z56	z92	30279.84619867556
z92	z56	30279.84619867556
z58	z76	30278.269921475694
z76	z58	30278.269921475694
z59	z91	30252.27911184019
z91	z59	30252.27911184019
z10	z65	30249.825285110117
z65	z10	30249.825285110117
z52	z98	30240.25490292571
z98	z52	30240.25490292571
z12	z94	30237.35825456365
z94	z12	30237.35825456365
z32	z94	30234.93294324042
z94	z32	30234.93294324042
z50	z56	30234.018336817477
z56	z50	30234.018336817477
z13	z56	30229.56797293045
z56	z13	30229.56797293045
z11	z34	30222.35756592562
z34	z11	30222.35756592562
z01	z91	30216.295231293156
z91	z01	30216.295231293156
z47	z66	30198.781828994885
z66	z47	30198.781828994885
z44	z85	30198.528694767938
z85	z44	30198.528694767938
z21	z77	30192.715312714565
z77	z21	30192.715312714565
z47	z61	30175.5015722428
z61	z47	30175.5015722428
z07	z16	30175.219531982853
z16	z07	30175.219531982853
z74	z82	30174.704220202984
z82	z74	30174.704220202984
z56	z88	30171.165427874763
z88	z56	30171.165427874763
z34	z68	30167.069036992347
z68	z34	30167.069036992347
z88	z92	30155.03856224187
z92	z88	30155.03856224187
z27	z39	30153.964770034363
z39	z27	30153.964770034363
z70	z99	30148.17394701504
z99	z70	30148.17394701504
z12	z28	30146.73527101201
z28	z12	30146.73527101201
z62	z78	30138.857715966653
z78	z62	30138.857715966653
z32	z39	30130.212017081867
z39	z32	30130.212017081867
z22	z31	30128.964831463047
z31	z22	30128.964831463047
z19	z40	30126.97253549042
z40	z19	30126.97253549042
z35	z87	30124.18619265486
z87	z35	30124.18619265486
z53	z94	30122.760665892776
z94	z53	30122.760665892776
z90	z91	30113.778186978645
z91	z90	30113.778186978645
z34	z86	30113.687064288173
z86	z34	30113.687064288173
z17	z99	30111.985636859514
z99	z17	30111.985636859514
z81	z87	30111.698368014433
z87	z81	30111.698368014433
z25	z45	30104.624160546497
z45	z25	30104.624160546497
z34	z74	30102.658160893025
z74	z34	30102.658160893025
z56	z67	30099.11993185302
z67	z56	30099.11993185302
z25	z38	30095.12826585771
z38	z25	30095.12826585771
z22	z57	30088.05321595182
z57	z22	30088.05321595182
z56	z75	30084.04756386969
z75	z56	30084.04756386969
z14	z93	30083.997413849716
z93	z14	30083.997413849716
z32	z43	30051.28615364618
z43	z32	30051.28615364618
z37	z85	30033.958712548138
z85	z37	30033.958712548138
z08	z84	30032.511278619197
z84	z08	30032.511278619197
z43	z72	30027.699766284266
z72	z43	30027.699766284266
z27	z76	30025.975368108946
z76	z27	30025.975368108946
z53	z64	30024.894516467804
z64	z53	30024.894516467804
z05	z38	30020.36743635466
z38	z05	30020.36743635466
z15	z38	30018.98843539467
z38	z15	30018.98843539467
z48	z72	30018.98392596987
z72	z48	30018.98392596987
z24	z38	30018.06673701774
z38	z24	30018.06673701774
z60	z78	30015.369044209543
z78	z60	30015.369044209543
